0.247041	0.262632	-0.015591	57989	6255	-0.892135	2	12	0.105315	../ParallelBooks/Roger Zelazny/vecalign/Great Book of Amber, The - Roger Zelazny.tok.norm---Zelazny, Roger - Amber 2 _ Het Vuur Van Avalon.tok.norm.vecalign.txt
0.247280	0.856249	-0.608969	9487	8857	-0.066407	1	3	0.929577	../ParallelBooks/Neil Gaiman/vecalign/Smoke and Mirrors_ Short Fictions and Illusions - Neil Gaiman.tok.norm---Gaiman, Neil - Spiegels En Rook.tok.norm.vecalign.txt
0.247488	0.000000	0.247488	6510	5599	-0.139939	0	1	0.849474	../ParallelBooks/Jeff Jarvis/vecalign/What Would Google Do_ - Jeff Jarvis.tok.norm---Jarvis, Jeff - Wat Zou Google Doen.tok.norm.vecalign.txt
0.248141	0.000000	0.248141	7018	7166	0.021089	0	1	0.990399	../ParallelBooks/Gaile Parkin/vecalign/Baking Cakes in Kigali - Gaile Parkin.tok.norm---Parkin, Gaile - Taarten Bakken In Kigali2.tok.norm.vecalign.txt
0.248274	0.871538	-0.623264	20864	20995	0.006279	16	28	0.994409	../ParallelBooks/Robert Ludlum/vecalign/Bourne ultimatum, The - Robert Ludlum.tok.norm---Ludlum, Robert - Het Medusa Ultimatum.tok.norm.vecalign.txt
0.248498	0.772518	-0.524020	14468	13770	-0.048244	7	37	0.973511	../ParallelBooks/Stephen King/vecalign/waste lands, The - Stephen King.tok.norm---King, Stephen - De Donkere Toren 3 - Het Verloren Rijk (V1).tok.norm.vecalign.txt
0.248593	0.852511	-0.603918	3318	3266	-0.015672	14	17	0.976500	../ParallelBooks/Frederick Forsyth/vecalign/Phantom of Manhattan, The - Frederick Forsyth.tok.norm---Forsyth, Frederick - Het Spook Van Manhattan.tok.norm.vecalign.txt
0.249424	0.000000	0.249424	5454	5463	0.001650	0	1	0.967537	../ParallelBooks/Mary Ann Shaffer/vecalign/Guernsey Literary and Potato Peel Pie Society, The - Mary Ann Shaffer.tok.norm---Shaffer, Mary Ann - Eilandpost.tok.norm.vecalign.txt
0.249687	0.939481	-0.689794	7815	7298	-0.066155	0	4	0.992874	../ParallelBooks/Jeff Lindsay/vecalign/Dexter in the Dark - Jeff Lindsay.tok.norm---Lindsay, Jeff - Dexter Tast In Het Duister.tok.norm.vecalign.txt
0.250337	0.780260	-0.529923	10367	10004	-0.035015	34	37	0.973133	../ParallelBooks/Stephen King/vecalign/drawing of the three, The - Stephen King.tok.norm---King, Stephen - De Donkere Toren 2 - Het Teken Van Drie.tok.norm.vecalign.txt
0.251706	0.888594	-0.636889	27353	27186	-0.006105	3	11	0.996812	../ParallelBooks/Terry Goodkind/vecalign/Temple of the Winds - Terry Goodkind.tok.norm---Goodkind, Terry - De Vierde Wet Van De Magie - Tempel Der Winden.tok.norm.vecalign.txt
0.252187	0.000000	0.252187	7642	7636	-0.000785	0	1	0.980472	../ParallelBooks/Julie Buxbaum/vecalign/After You - Julie Buxbaum.tok.norm---Buxbaum, Julie - Na Jou.tok.norm.vecalign.txt
0.252601	0.923817	-0.671216	12537	12517	-0.001595	7	8	0.985931	../ParallelBooks/Steve Berry/vecalign/Amber Room, The - Steve Berry.tok.norm---Berry, Steve - De Amberzaal.tok.norm.vecalign.txt
0.252789	0.841035	-0.588246	8793	8008	-0.089276	1	4	0.885691	../ParallelBooks/Kristin Hannah/vecalign/Angel Falls - Kristin Hannah.tok.norm---Hannah, Kristin - De Tijd Van Loslaten.tok.norm.vecalign.txt
0.252826	0.000000	0.252826	11510	11755	0.021286	0	1	0.994556	../ParallelBooks/Ted Dekker/vecalign/Bride Collector, The - Ted Dekker.tok.norm---Dekker, Ted - Bloedgetuige.tok.norm.vecalign.txt
